BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
28,44;49,41;1002,73;27,30;1001,00;28,00;29,45;60,00;27,75;27,87;1001,87;54,70;1023,00;60,00
28,45;49,38;1002,74;27,29;1000,97;28,00;29,45;60,00;27,75;27,87;1001,85;54,69;1023,00;60,00
28,45;49,32;1002,73;27,31;1000,94;28,00;29,43;59,80;27,75;27,88;1001,84;54,56;1023,00;60,00
28,45;49,24;1002,71;27,32;1000,99;28,00;29,43;59,80;27,75;27,88;1001,85;54,52;1023,00;60,00
28,45;49,22;1002,70;27,32;1000,99;28,00;29,43;59,80;27,75;27,88;1001,84;54,51;1023,00;60,00
28,46;49,18;1002,73;27,31;1000,88;28,00;29,43;59,80;27,75;27,88;1001,81;54,49;1023,00;60,00
28,46;49,14;1002,71;27,32;1000,95;28,00;29,42;59,70;27,75;27,88;1001,83;54,42;1023,00;60,00
28,46;49,09;1002,71;27,33;1000,97;28,00;29,42;59,70;27,75;27,88;1001,84;54,40;1023,00;60,00
28,46;49,04;1002,72;27,35;1000,98;28,00;29,42;59,70;27,75;27,89;1001,85;54,37;1023,00;60,00
28,46;49,00;1002,68;27,34;1000,99;28,00;29,42;59,70;27,75;27,89;1001,84;54,35;1023,00;60,00
28,47;48,95;1002,74;27,35;1000,94;28,00;29,41;59,60;27,75;27,89;1001,84;54,27;1023,00;61,00
28,47;48,95;1002,77;27,36;1001,02;28,00;29,41;59,60;27,75;27,89;1001,89;54,27;1023,00;61,00
28,47;48,96;1002,77;27,35;1000,94;28,00;29,39;59,50;27,75;27,89;1001,86;54,23;1023,00;60,00
28,47;48,99;1002,70;27,36;1001,02;28,00;29,39;59,50;27,75;27,90;1001,86;54,25;1023,00;61,00
28,47;49,00;1002,68;27,36;1000,98;27,90;29,25;59,50;27,75;27,87;1001,83;54,25;1023,00;60,00
28,47;49,00;1002,74;27,36;1001,01;27,90;29,25;59,50;27,75;27,87;1001,87;54,25;1023,00;60,00
28,47;48,99;1002,72;27,36;1000,96;27,90;29,24;59,40;27,75;27,87;1001,84;54,20;1023,00;60,00
28,47;48,98;1002,73;27,36;1000,98;27,90;29,24;59,40;27,75;27,87;1001,85;54,19;1023,00;60,00
28,47;48,97;1002,74;27,37;1000,99;27,90;29,24;59,40;27,75;27,87;1001,86;54,19;1023,00;59,00
28,47;48,88;1002,71;27,38;1001,02;27,90;29,24;59,40;27,75;27,87;1001,87;54,14;1023,00;60,00
28,47;48,84;1002,71;27,38;1001,01;27,90;29,23;59,30;27,75;27,88;1001,86;54,07;1023,00;60,00
28,48;48,85;1002,69;27,39;1001,03;27,90;29,23;59,30;27,75;27,88;1001,86;54,07;1023,00;60,00
28,47;48,84;1002,71;27,38;1000,97;27,90;29,23;59,30;27,75;27,88;1001,84;54,07;1023,00;60,00
28,48;48,80;1002,73;27,38;1000,98;27,90;29,23;59,30;27,75;27,88;1001,85;54,05;1023,00;60,00
28,48;48,76;1002,74;27,39;1001,02;27,90;29,22;59,20;27,75;27,88;1001,88;53,98;1023,00;61,00
28,48;48,76;1002,69;27,41;1001,07;27,90;29,22;59,20;27,75;27,88;1001,88;53,98;1023,00;61,00
28,48;48,79;1002,71;27,39;1000,96;27,90;29,22;59,20;27,75;27,88;1001,83;54,00;1023,00;61,00
28,48;48,80;1002,70;27,39;1000,99;27,90;29,22;59,20;27,75;27,88;1001,84;54,00;1023,00;59,00
28,48;48,77;1002,69;27,41;1000,98;27,90;29,22;59,20;27,75;27,88;1001,84;53,98;1023,00;61,00
28,49;48,67;1002,72;27,41;1000,95;27,90;29,22;59,20;27,75;27,89;1001,84;53,93;1023,00;61,00
28,48;48,68;1002,73;27,42;1001,00;27,90;29,21;59,10;27,75;27,89;1001,86;53,89;1023,00;60,00
28,48;48,73;1002,72;27,42;1001,02;27,90;29,21;59,10;27,75;27,89;1001,87;53,91;1023,00;61,00
28,48;48,75;1002,72;27,41;1000,91;27,90;29,20;59,00;27,75;27,88;1001,82;53,87;1023,00;60,00
28,48;48,76;1002,72;27,43;1001,00;27,90;29,20;59,00;27,75;27,89;1001,86;53,88;1023,00;61,00
28,48;48,77;1002,72;27,43;1000,98;27,90;29,19;58,90;27,75;27,89;1001,85;53,84;1023,00;59,00
28,48;48,65;1002,73;27,42;1000,95;27,90;29,19;58,90;28,00;27,95;1001,84;53,77;1023,00;60,00
28,48;48,60;1002,69;27,44;1000,99;27,90;29,19;58,90;28,00;27,95;1001,84;53,75;1023,00;60,00
28,49;48,63;1002,79;27,43;1001,14;27,90;29,19;58,90;28,00;27,95;1001,96;53,76;1023,00;60,00
28,48;48,68;1002,72;27,43;1001,01;27,90;29,18;58,80;28,00;27,95;1001,86;53,74;1023,00;61,00
28,48;48,75;1002,73;27,43;1001,00;27,90;29,18;58,80;28,00;27,95;1001,87;53,77;1023,00;60,00
28,48;48,78;1002,64;27,44;1000,97;28,00;29,31;58,70;28,00;27,98;1001,80;53,74;1023,00;60,00
28,49;48,86;1002,71;27,44;1001,02;28,00;29,31;58,70;28,00;27,98;1001,86;53,78;1023,00;60,00
28,49;48,87;1002,75;27,43;1000,99;27,90;29,17;58,70;28,00;27,95;1001,87;53,79;1023,00;60,00
28,49;48,88;1002,73;27,44;1000,95;27,90;29,17;58,70;28,00;27,96;1001,84;53,79;1023,00;60,00
28,49;48,84;1002,74;27,44;1000,96;28,00;29,31;58,70;28,00;27,98;1001,85;53,77;1023,00;60,00
28,49;48,73;1002,74;27,45;1000,99;28,00;29,31;58,70;28,00;27,98;1001,87;53,71;1023,00;61,00
28,49;48,79;1002,74;27,44;1000,95;28,00;29,31;58,70;28,00;27,98;1001,84;53,75;1023,00;60,00
28,49;48,82;1002,71;27,45;1001,02;28,00;29,31;58,70;28,00;27,99;1001,87;53,76;1023,00;60,00
28,48;48,85;1002,70;27,44;1000,97;28,00;29,31;58,70;28,00;27,98;1001,84;53,77;1023,00;60,00
28,49;48,91;1002,74;27,44;1000,94;28,00;29,31;58,70;28,00;27,98;1001,84;53,80;1023,00;60,00
28,49;48,93;1002,75;27,45;1000,99;28,00;29,32;58,80;28,00;27,98;1001,87;53,86;1023,00;60,00
28,49;49,00;1002,76;27,45;1001,03;28,00;29,32;58,80;28,00;27,99;1001,90;53,90;925,00;60,00
28,45;49,74;1002,71;27,41;1000,95;28,00;29,32;58,80;28,00;27,96;1001,83;54,27;751,00;60,00
28,42;50,56;1002,75;27,36;1000,99;28,00;29,32;58,80;28,00;27,95;1001,87;54,68;725,00;60,00
28,41;50,95;1002,72;27,37;1000,96;28,00;29,38;59,40;28,00;27,95;1001,84;55,17;721,00;60,00
28,39;51,11;1002,63;27,32;1000,86;28,00;29,38;59,40;28,00;27,93;1001,74;55,26;382,00;60,00
28,36;50,99;1002,62;27,28;1000,90;28,00;29,48;60,30;28,00;27,91;1001,76;55,64;816,00;60,00
28,31;51,07;1002,67;27,19;1000,85;28,00;29,48;60,30;28,00;27,87;1001,76;55,68;770,00;60,00
28,28;51,29;1002,64;27,15;1000,89;28,00;29,54;60,80;28,00;27,86;1001,77;56,05;763,00;60,00
28,26;51,59;1002,65;27,09;1000,84;28,00;29,54;60,80;28,00;27,84;1001,74;56,20;488,00;61,00
28,26;52,09;1002,58;27,11;1000,84;28,00;29,58;61,20;28,00;27,84;1001,71;56,64;850,00;61,00
28,28;52,64;1002,63;27,12;1000,86;28,00;29,58;61,20;28,00;27,85;1001,74;56,92;950,00;60,00
28,19;52,75;1002,62;27,07;1000,93;27,90;29,51;61,90;28,00;27,79;1001,77;57,33;958,00;60,00
