BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
28,74;55,61;955,81;27,63;953,61;27,20;29,32;71,30;27,25;27,70;954,71;63,45;140,00;61,00
28,75;55,36;955,85;27,63;953,65;27,20;29,32;71,30;27,25;27,71;954,75;63,33;138,00;60,00
28,76;55,16;955,84;27,63;953,63;27,20;29,30;71,10;27,25;27,71;954,74;63,13;136,00;60,00
28,76;54,90;955,83;27,64;953,65;27,20;29,30;71,10;27,25;27,71;954,74;63,00;134,00;60,00
28,77;54,72;955,82;27,64;953,56;27,20;29,28;70,90;27,25;27,71;954,69;62,81;134,00;60,00
28,78;54,53;955,86;27,65;953,61;27,20;29,28;70,90;27,25;27,72;954,74;62,72;135,00;60,00
28,78;54,52;955,87;27,65;953,64;27,20;29,25;70,60;27,25;27,72;954,75;62,56;135,00;60,00
28,79;54,45;955,84;27,66;953,68;27,20;29,25;70,60;27,25;27,73;954,76;62,53;135,00;60,00
28,80;54,31;955,86;27,67;953,67;27,20;29,23;70,40;27,25;27,73;954,76;62,35;128,00;61,00
28,80;54,13;955,85;27,67;953,63;27,20;29,23;70,40;27,25;27,73;954,74;62,27;133,00;61,00
28,81;54,01;955,84;27,69;953,68;27,20;29,22;70,20;27,25;27,74;954,76;62,10;103,00;60,00
28,81;54,24;955,88;27,67;953,62;27,20;29,22;70,20;27,25;27,73;954,75;62,22;93,00;60,00
28,80;54,35;955,87;27,65;953,61;27,20;29,20;70,00;27,25;27,73;954,74;62,18;89,00;60,00
28,81;54,40;955,83;27,66;953,61;27,20;29,20;70,00;27,25;27,73;954,72;62,20;73,00;60,00
28,81;54,51;955,82;27,67;953,59;27,20;29,19;69,90;27,25;27,73;954,70;62,21;77,00;60,00
28,83;54,99;955,92;27,69;953,63;27,20;29,19;69,90;27,25;27,74;954,78;62,44;121,00;60,00
28,82;55,26;955,85;27,70;953,60;27,20;29,19;69,90;27,25;27,74;954,72;62,58;107,00;60,00
